iteration,true_shared,false_shared,true_exposed,false_exposed
0,25,19,30,30
1,125,80,183,134
2,1294,976,2361,2301
3,5097,3117,10211,7187
4,6514,4006,14696,9824
5,2020,2580,5450,6547
6,126,762,246,1926
7,5,148,7,292
8,1,19,1,39
9,0,3,0,4
10,0,0,0,0
11,0,0,0,0
