iteration,true_shared,false_shared,true_exposed,false_exposed
0,20,13,30,30
1,94,56,136,100
2,928,629,1939,1298
3,3227,2107,8360,5677
4,3393,2408,8253,5947
5,936,1118,2531,2724
6,74,258,183,638
7,5,20,5,59
8,0,4,0,7
9,0,0,0,0
10,0,0,0,0
