iteration,true_shared,false_shared,true_exposed,false_exposed
0,22,18,30,30
1,234,122,331,184
2,2627,1154,5931,3365
3,5609,2589,12224,6903
4,2705,2288,7094,6305
5,542,1346,1429,3524
6,34,434,53,1068
7,1,76,2,150
8,0,10,0,17
9,0,2,0,5
10,0,0,0,0
11,0,0,0,0
