iteration,true_shared,false_shared,true_exposed,false_exposed
0,25,11,30,30
1,187,119,263,205
2,2285,839,4436,2696
3,2820,1345,7557,4031
4,774,959,2074,2557
5,91,575,191,1806
6,6,389,10,1178
7,0,159,0,431
8,0,36,0,116
9,0,9,0,19
10,0,2,0,3
11,0,0,0,0
12,0,0,0,0
