iteration,true_shared,false_shared,true_exposed,false_exposed
0,20,14,30,30
1,173,110,241,203
2,1400,932,2879,2028
3,4943,2958,11148,7558
4,6481,3834,15266,9928
5,2801,2479,7266,6693
6,370,828,887,2184
7,17,166,30,341
8,1,21,1,36
9,0,1,0,4
10,0,0,0,0
11,0,0,0,0
