iteration,true_shared,false_shared,true_exposed,false_exposed
0,24,15,30,30
1,140,63,179,107
2,1203,599,2403,1336
3,4532,1695,10123,4228
4,6303,2239,14437,6130
5,2541,2267,6811,6064
6,318,1431,795,3560
7,22,451,45,1109
8,0,64,0,129
9,0,6,0,18
10,0,1,0,1
11,0,0,0,0
12,0,0,0,0
