iteration,true_shared,false_shared,true_exposed,false_exposed
0,22,13,30,30
1,129,41,183,80
2,1182,352,2299,727
3,4831,1916,11374,4697
4,6731,3575,15179,8664
5,2244,2320,5957,6131
6,159,662,292,1711
7,7,117,8,278
8,0,21,0,41
9,0,4,0,9
10,0,0,0,0
11,0,0,0,0
