iteration,sender,receiver,news_id,news_party,news_veracity
0,bot54__0,reel19__7,1080,N,False
0,bot54__1,reel42__5,1081,N,False
0,bot54__1,reel46__0,1081,N,False
0,bot54__1,reel46__6,1081,N,False
0,bot54__2,reel10__4,1082,N,False
0,bot54__3,297,1083,N,False
0,bot54__4,reel16__1,1084,N,False
0,bot54__4,81,1084,N,False
0,bot54__5,reel40__4,1085,N,False
0,bot54__5,reel53__9,1085,N,False
0,bot54__6,337,1086,N,False
0,bot54__7,reel27__8,1087,N,False
0,bot54__7,reel44__2,1087,N,False
0,bot54__8,reel19__0,1088,N,False
0,bot54__8,reel36__3,1088,N,False
0,reel54__0,reel22__4,1090,N,True
0,reel54__0,reel45__0,1090,N,True
0,reel54__0,reel49__4,1090,N,True
0,reel54__1,reel24__8,1091,N,True
0,reel54__1,45,1091,N,True
0,reel54__2,reel0__8,1092,N,True
0,reel54__2,249,1092,N,True
0,reel54__3,reel49__4,1093,N,True
0,reel54__3,105,1093,N,True
0,reel54__3,reel39__0,1093,N,True
0,reel54__4,reel14__8,1094,N,True
0,reel54__4,126,1094,N,True
0,reel54__4,57,1094,N,True
0,reel54__5,reel17__8,1095,N,True
0,reel54__6,181,1096,N,True
0,reel54__6,168,1096,N,True
0,reel54__6,reel11__9,1096,N,True
0,reel54__7,reel51__1,1097,N,True
0,reel54__7,reel50__9,1097,N,True
0,reel54__7,reel31__2,1097,N,True
0,reel54__8,121,1098,N,True
0,reel54__8,reel14__9,1098,N,True
0,reel54__8,reel27__8,1098,N,True
0,reel54__9,reel11__9,1099,N,True
1,reel19__7,reel15__7,1080,N,False
1,reel19__7,reel28__5,1080,N,False
1,reel19__7,reel39__3,1080,N,False
1,reel19__7,bot43__9,1080,N,False
1,reel46__0,268,1081,N,False
1,reel46__0,reel7__5,1081,N,False
1,reel46__6,reel11__9,1081,N,False
1,reel46__6,reel6__5,1081,N,False
1,reel42__5,319,1081,N,False
1,reel42__5,reel34__1,1081,N,False
1,reel42__5,bot51__1,1081,N,False
1,reel10__4,266,1082,N,False
1,reel10__4,bot14__4,1082,N,False
1,297,56,1083,N,False
1,297,67,1083,N,False
1,297,21,1083,N,False
1,297,322,1083,N,False
1,297,9,1083,N,False
1,297,261,1083,N,False
1,297,324,1083,N,False
1,297,271,1083,N,False
1,297,119,1083,N,False
1,297,0,1083,N,False
1,297,reel5__5,1083,N,False
1,297,reel23__9,1083,N,False
1,297,reel45__5,1083,N,False
1,reel16__1,188,1084,N,False
1,reel16__1,103,1084,N,False
1,reel16__1,313,1084,N,False
1,81,286,1084,N,False
1,81,0,1084,N,False
1,81,bot7__0,1084,N,False
1,81,reel18__8,1084,N,False
1,81,reel21__2,1084,N,False
1,81,reel22__7,1084,N,False
1,reel40__4,256,1085,N,False
1,reel40__4,285,1085,N,False
1,reel40__4,reel43__7,1085,N,False
1,reel53__9,232,1085,N,False
1,337,111,1086,N,False
1,337,41,1086,N,False
1,337,32,1086,N,False
