iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,22,30,30
1,254,152,367,254
2,1985,1247,5806,4119
3,1192,981,3387,3172
4,356,388,963,1341
5,87,126,256,407
6,11,57,20,115
7,4,30,4,88
8,1,11,2,15
9,0,3,0,3
10,0,0,0,1
11,0,0,0,0
