iteration,true_shared,false_shared,true_exposed,false_exposed
0,16,22,30,30
1,135,97,181,190
2,1717,701,3406,1768
3,3451,1669,7999,4720
4,2145,1952,5184,5738
5,734,1303,1977,3481
6,148,508,422,1329
7,17,112,34,227
8,0,13,2,34
9,0,2,0,3
10,0,2,0,2
11,0,0,0,0
12,0,0,0,0
