iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,18,30,30
1,144,68,204,115
2,1780,359,2945,754
3,4327,1778,10680,5098
4,3233,2471,8024,6674
5,973,1641,2577,4238
6,93,1029,207,2824
7,3,557,5,1425
8,0,175,0,467
9,0,30,0,58
10,0,2,0,5
11,0,0,0,0
12,0,0,0,0
