iteration,sender,receiver,news_id,news_party,news_veracity
0,bot96__0,227,1920,N,False
0,bot96__0,reel2__4,1920,N,False
0,bot96__1,bot24__9,1921,N,False
0,bot96__1,150,1921,N,False
0,bot96__2,bot9__6,1922,N,False
0,bot96__2,bot34__9,1922,N,False
0,bot96__3,90,1923,N,False
0,bot96__3,reel15__9,1923,N,False
0,bot96__3,bot54__6,1923,N,False
0,bot96__4,bot21__5,1924,N,False
0,bot96__5,reel44__1,1925,N,False
0,bot96__6,bot84__3,1926,N,False
0,bot96__6,reel87__1,1926,N,False
0,bot96__7,reel17__4,1927,N,False
0,bot96__8,reel90__6,1928,N,False
0,bot96__8,127,1928,N,False
0,bot96__9,reel70__5,1929,N,False
0,reel96__0,327,1930,N,True
0,reel96__0,reel64__9,1930,N,True
0,reel96__1,reel85__0,1931,N,True
0,reel96__1,reel32__5,1931,N,True
0,reel96__2,reel42__7,1932,N,True
0,reel96__3,reel49__4,1933,N,True
0,reel96__3,reel66__1,1933,N,True
0,reel96__4,82,1934,N,True
0,reel96__4,reel63__1,1934,N,True
0,reel96__4,reel73__0,1934,N,True
0,reel96__5,reel37__4,1935,N,True
0,reel96__5,14,1935,N,True
0,reel96__5,reel86__9,1935,N,True
0,reel96__6,342,1936,N,True
0,reel96__6,reel44__3,1936,N,True
0,reel96__6,reel30__2,1936,N,True
0,reel96__7,reel74__9,1937,N,True
0,reel96__7,111,1937,N,True
0,reel96__8,reel60__2,1938,N,True
0,reel96__8,reel60__3,1938,N,True
0,reel96__9,158,1939,N,True
0,reel96__9,reel59__6,1939,N,True
1,227,23,1920,N,False
1,227,177,1920,N,False
1,227,68,1920,N,False
1,227,131,1920,N,False
1,227,86,1920,N,False
1,227,296,1920,N,False
1,227,278,1920,N,False
1,227,99,1920,N,False
1,227,19,1920,N,False
1,227,175,1920,N,False
1,227,reel10__2,1920,N,False
1,227,bot22__1,1920,N,False
1,227,reel66__2,1920,N,False
1,reel2__4,266,1920,N,False
1,reel2__4,212,1920,N,False
1,reel2__4,166,1920,N,False
1,reel2__4,reel4__3,1920,N,False
1,reel2__4,bot7__9,1920,N,False
1,reel2__4,bot9__3,1920,N,False
1,reel2__4,reel58__8,1920,N,False
1,reel2__4,reel66__1,1920,N,False
1,150,128,1921,N,False
1,150,171,1921,N,False
1,150,163,1921,N,False
1,150,329,1921,N,False
1,150,324,1921,N,False
1,150,64,1921,N,False
1,150,189,1921,N,False
1,150,119,1921,N,False
1,150,217,1921,N,False
1,150,0,1921,N,False
1,150,bot1__9,1921,N,False
1,150,reel8__9,1921,N,False
1,bot24__9,reel1__7,1921,N,False
1,bot24__9,bot17__4,1921,N,False
1,bot24__9,bot73__2,1921,N,False
1,bot9__6,bot8__6,1922,N,False
1,bot9__6,68,1922,N,False
1,bot9__6,bot15__7,1922,N,False
1,bot34__9,bot26__7,1922,N,False
1,bot54__6,bot17__3,1923,N,False
1,bot54__6,239,1923,N,False
1,bot54__6,337,1923,N,False
1,bot54__6,bot67__3,1923,N,False
1,reel15__9,101,1923,N,False
1,reel15__9,reel18__2,1923,N,False
1,reel15__9,reel46__1,1923,N,False
1,bot21__5,reel13__7,1924,N,False
1,bot21__5,reel14__0,1924,N,False
1,bot21__5,bot33__2,1924,N,False
1,reel44__1,271,1925,N,False
1,reel44__1,bot70__5,1925,N,False
1,bot84__3,71,1926,N,False
1,bot84__3,reel26__9,1926,N,False
1,reel87__1,336,1926,N,False
1,reel87__1,reel72__4,1926,N,False
1,reel87__1,308,1926,N,False
1,reel17__4,72,1927,N,False
1,reel17__4,reel8__8,1927,N,False
1,reel17__4,bot29__7,1927,N,False
1,reel17__4,reel31__3,1927,N,False
1,reel17__4,bot76__8,1927,N,False
1,reel90__6,reel77__2,1928,N,False
1,reel90__6,reel57__6,1928,N,False
1,reel90__6,reel95__8,1928,N,False
1,127,135,1928,N,False
1,127,197,1928,N,False
1,127,36,1928,N,False
1,127,159,1928,N,False
1,127,320,1928,N,False
1,127,21,1928,N,False
1,127,281,1928,N,False
1,127,108,1928,N,False
1,127,346,1928,N,False
1,127,309,1928,N,False
1,127,184,1928,N,False
1,127,reel0__3,1928,N,False
1,127,reel1__6,1928,N,False
1,127,reel1__7,1928,N,False
1,127,bot16__4,1928,N,False
1,127,reel29__9,1928,N,False
1,127,bot63__6,1928,N,False
1,reel70__5,156,1929,N,False
1,reel70__5,208,1929,N,False
1,reel70__5,reel38__4,1929,N,False
1,reel64__9,reel23__6,1930,N,True
1,327,89,1930,N,True
1,327,319,1930,N,True
1,327,0,1930,N,True
1,327,bot4__3,1930,N,True
1,327,reel52__6,1930,N,True
1,reel85__0,reel7__2,1931,N,True
1,reel85__0,reel2__1,1931,N,True
1,reel85__0,reel11__4,1931,N,True
1,reel32__5,309,1931,N,True
1,reel32__5,reel14__1,1931,N,True
