iteration,true_shared,false_shared,true_exposed,false_exposed
0,24,18,30,30
1,166,151,232,247
2,1732,1044,3652,3776
3,4264,2480,10377,6663
4,3008,2271,7775,5989
5,656,1032,1710,2616
6,45,485,83,1462
7,2,133,2,359
8,0,16,0,35
9,0,3,0,4
10,0,0,0,0
11,0,0,0,0
