iteration,true_shared,false_shared,true_exposed,false_exposed
0,25,12,30,30
1,142,73,172,138
2,1073,578,2149,1955
3,4591,1271,11315,3305
4,6659,1433,15307,3553
5,2035,1838,5548,4745
6,149,1390,274,3837
7,5,704,9,1801
8,0,187,1,468
9,0,35,0,72
10,0,2,0,3
11,0,0,0,1
12,0,0,0,0
