iteration,true_shared,false_shared,true_exposed,false_exposed
0,22,17,30,30
1,204,89,272,147
2,2126,783,5175,1834
3,3128,1273,7854,3828
4,1212,1234,3048,3397
5,230,1069,568,3194
6,16,579,33,1549
7,0,240,0,566
8,0,47,0,126
9,0,5,0,14
10,0,1,0,2
11,0,0,0,1
12,0,0,0,0
