iteration,true_shared,false_shared,true_exposed,false_exposed
0,26,14,30,30
1,188,44,256,84
2,1679,375,3169,658
3,5240,1574,11708,4031
4,5319,2856,13121,8100
5,2185,2511,5719,6970
6,240,1159,535,3064
7,15,302,17,673
8,0,44,1,94
9,0,4,0,11
10,0,1,0,1
11,0,0,0,0
12,0,0,0,0
