iteration,true_shared,false_shared,true_exposed,false_exposed
0,24,20,30,30
1,228,113,320,183
2,2635,1264,5429,2750
3,5997,3480,13356,8635
4,3026,3305,7557,8641
5,473,1111,1193,3001
6,35,184,52,397
7,6,30,7,51
8,1,3,1,4
9,0,0,0,0
10,0,0,0,0
