iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,16,30,30
1,206,55,279,86
2,2035,316,4735,608
3,4082,1799,8891,5425
4,2484,2896,6677,7985
5,730,1769,1847,4497
6,70,726,169,2085
7,3,412,3,1103
8,0,241,0,622
9,0,67,0,145
10,0,12,0,20
11,0,0,0,0
12,0,0,0,0
