iteration,true_shared,false_shared,true_exposed,false_exposed
0,24,18,30,30
1,151,30,208,66
2,1349,127,2566,208
3,4889,1105,10802,2300
4,6654,3166,15617,7937
5,2964,3217,7757,8971
6,373,2246,894,5529
7,21,1026,35,2613
8,2,248,2,491
9,1,48,1,71
10,0,7,0,11
11,0,3,0,5
12,0,0,0,0
13,0,0,0,0
