iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,19,30,30
1,203,140,296,278
2,1202,1047,3380,3446
3,920,467,3754,1768
4,373,163,902,508
5,163,96,401,233
6,28,47,65,149
7,7,14,10,34
8,0,6,1,9
9,0,0,0,3
10,0,0,0,0
