iteration,true_shared,false_shared,true_exposed,false_exposed
0,22,21,30,30
1,156,84,227,130
2,1120,593,2599,1800
3,3518,1809,9631,5134
4,4456,2664,10561,7296
5,1747,2177,4619,5914
6,242,897,648,2498
7,13,205,28,460
8,0,30,0,58
9,0,3,0,6
10,0,0,0,1
11,0,0,0,0
