iteration,true_shared,false_shared,true_exposed,false_exposed
0,23,18,30,30
1,169,82,221,140
2,1779,831,3992,1882
3,5008,2392,11281,5834
4,4113,2866,9886,7063
5,1219,1905,3023,5387
6,618,720,1561,1873
7,374,153,988,325
8,49,14,105,38
9,4,1,6,2
10,0,0,1,0
11,0,0,0,0
