iteration,true_shared,false_shared,true_exposed,false_exposed
0,20,23,30,30
1,158,125,215,197
2,1733,1052,4014,2708
3,3791,2752,8531,7940
4,2414,2552,6052,6768
5,482,737,1235,2002
6,18,87,39,190
7,2,8,3,15
8,0,1,0,1
9,0,0,0,0
10,0,0,0,0
