iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,20,30,30
1,87,49,109,103
2,911,299,1490,554
3,3370,1815,6431,5204
4,5736,3947,14024,10734
5,4858,3700,11880,9859
6,1079,1677,2854,4472
7,74,362,135,862
8,6,46,10,103
9,0,11,0,17
10,0,0,0,2
11,0,0,0,0
