iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,18,30,30
1,218,90,286,156
2,1523,1064,4018,2655
3,3036,1828,8256,4948
4,2015,1366,5060,3787
5,292,667,746,1597
6,18,242,32,597
7,0,67,1,143
8,0,20,0,42
9,0,7,0,7
10,0,0,0,0
11,0,0,0,0
