iteration,true_shared,false_shared,true_exposed,false_exposed
0,22,17,30,30
1,131,63,189,124
2,1401,617,2563,1252
3,4943,2165,10975,5153
4,5955,3456,13683,8866
5,2631,3122,6789,7871
6,357,1725,842,4280
7,20,573,31,1437
8,1,87,1,218
9,0,14,0,27
10,0,3,0,5
11,0,1,0,1
12,0,0,0,1
13,0,0,0,0
