iteration,true_shared,false_shared,true_exposed,false_exposed
0,26,18,30,30
1,228,121,315,214
2,2084,1124,5254,3569
3,1913,1235,5589,3524
4,529,638,1343,1879
5,76,238,203,678
6,5,72,9,151
7,0,17,0,35
8,0,2,0,6
9,0,0,0,0
10,0,0,0,0
