iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,20,30,30
1,168,85,217,157
2,2335,1025,4367,2615
3,3469,1976,9045,6140
4,1054,1389,2653,3686
5,121,653,294,1986
6,11,291,12,815
7,2,64,2,153
8,0,11,0,21
9,0,2,0,5
10,0,1,0,1
11,0,0,0,0
12,0,0,0,0
