iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,14,30,30
1,128,123,163,239
2,2069,910,4094,2762
3,2666,1456,6486,3963
4,870,971,2313,2959
5,90,438,212,1298
6,5,278,6,679
7,0,165,0,381
8,0,57,0,184
9,0,12,0,24
10,0,3,0,5
11,0,1,0,2
12,0,0,0,0
13,0,0,0,0
