iteration,true_shared,false_shared,true_exposed,false_exposed
0,24,15,30,30
1,209,44,283,85
2,1752,220,4100,457
3,4401,1095,9815,3261
4,4263,2600,11046,6864
5,2714,3042,6484,8814
6,560,1697,1521,4525
7,23,423,46,1021
8,2,67,2,153
9,0,15,0,25
10,0,2,0,3
11,0,0,0,0
12,0,0,0,0
