iteration,true_shared,false_shared,true_exposed,false_exposed
0,22,21,30,30
1,147,123,221,219
2,1915,1091,3215,2608
3,3113,1977,7579,5945
4,1488,1159,4037,3287
5,272,279,648,622
6,17,32,41,59
7,1,4,2,7
8,0,0,0,0
9,0,0,0,0
