iteration,true_shared,false_shared,true_exposed,false_exposed
0,24,19,30,30
1,269,166,432,285
2,2062,1231,5857,4520
3,828,972,2479,3302
4,143,231,334,620
5,36,21,94,64
6,4,2,16,6
7,0,1,0,1
8,0,0,0,0
9,0,0,0,0
