iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,15,30,30
1,477,90,726,167
2,1493,973,5581,2434
3,378,314,1395,979
4,215,168,575,609
5,279,133,1080,612
6,88,58,289,173
7,20,18,40,56
8,5,1,5,3
9,1,0,1,0
10,0,0,0,0
11,0,0,0,0
