iteration,sender,receiver,news_id,news_party,news_veracity
0,bot66__0,bot6__7,1320,N,False
0,bot66__1,bot6__2,1321,N,False
0,bot66__1,bot47__4,1321,N,False
0,bot66__2,191,1322,N,False
0,bot66__2,reel61__1,1322,N,False
0,bot66__3,reel41__5,1323,N,False
0,bot66__4,bot1__2,1324,N,False
0,bot66__4,183,1324,N,False
0,bot66__5,301,1325,N,False
0,bot66__5,bot36__7,1325,N,False
0,bot66__6,reel36__7,1326,N,False
0,bot66__6,bot23__1,1326,N,False
0,bot66__6,bot27__3,1326,N,False
0,bot66__7,reel52__8,1327,N,False
0,bot66__8,bot64__0,1328,N,False
0,bot66__8,reel18__1,1328,N,False
0,bot66__9,bot18__5,1329,N,False
0,reel66__0,reel59__7,1330,N,True
0,reel66__0,17,1330,N,True
0,reel66__0,reel18__0,1330,N,True
0,reel66__1,reel65__8,1331,N,True
0,reel66__1,reel18__9,1331,N,True
0,reel66__1,reel2__4,1331,N,True
0,reel66__2,reel3__2,1332,N,True
0,reel66__2,reel63__6,1332,N,True
0,reel66__2,227,1332,N,True
0,reel66__3,reel33__0,1333,N,True
0,reel66__4,reel12__8,1334,N,True
0,reel66__4,reel23__3,1334,N,True
0,reel66__5,reel47__8,1335,N,True
0,reel66__5,reel45__1,1335,N,True
0,reel66__6,254,1336,N,True
0,reel66__6,reel51__5,1336,N,True
0,reel66__6,345,1336,N,True
0,reel66__7,277,1337,N,True
0,reel66__7,reel29__9,1337,N,True
0,reel66__8,189,1338,N,True
0,reel66__8,reel31__7,1338,N,True
0,reel66__8,reel19__6,1338,N,True
0,reel66__9,reel3__8,1339,N,True
0,reel66__9,31,1339,N,True
1,bot6__7,bot0__7,1320,N,False
1,bot6__7,193,1320,N,False
1,bot6__7,bot26__6,1320,N,False
1,bot6__7,bot31__7,1320,N,False
1,bot6__7,bot60__7,1320,N,False
1,bot47__4,131,1321,N,False
1,bot6__2,149,1321,N,False
1,bot6__2,bot39__3,1321,N,False
1,191,0,1322,N,False
1,191,reel15__1,1322,N,False
1,191,bot54__9,1322,N,False
1,191,reel60__8,1322,N,False
1,reel61__1,reel18__4,1322,N,False
1,reel41__5,reel18__1,1323,N,False
1,reel41__5,reel24__2,1323,N,False
1,reel41__5,167,1323,N,False
1,reel41__5,reel64__4,1323,N,False
1,bot1__2,170,1324,N,False
1,bot1__2,342,1324,N,False
1,bot1__2,bot40__1,1324,N,False
1,bot1__2,bot45__0,1324,N,False
1,183,133,1324,N,False
1,183,0,1324,N,False
1,183,bot3__2,1324,N,False
1,183,reel21__3,1324,N,False
1,183,reel25__8,1324,N,False
1,bot36__7,bot11__4,1325,N,False
1,bot36__7,bot13__5,1325,N,False
1,bot36__7,bot51__8,1325,N,False
1,301,324,1325,N,False
1,301,0,1325,N,False
1,301,reel10__5,1325,N,False
1,301,reel22__1,1325,N,False
1,301,reel32__9,1325,N,False
1,301,reel42__9,1325,N,False
1,301,reel47__1,1325,N,False
1,bot27__3,bot15__3,1326,N,False
1,bot27__3,86,1326,N,False
1,bot27__3,222,1326,N,False
1,reel36__7,119,1326,N,False
1,reel36__7,reel35__2,1326,N,False
1,reel36__7,reel10__0,1326,N,False
1,reel36__7,reel43__1,1326,N,False
1,reel36__7,reel47__6,1326,N,False
1,reel36__7,reel48__3,1326,N,False
1,reel36__7,reel61__6,1326,N,False
1,reel36__7,bot62__9,1326,N,False
1,reel52__8,256,1327,N,False
1,reel52__8,149,1327,N,False
1,reel52__8,bot58__6,1327,N,False
1,reel52__8,reel58__2,1327,N,False
1,reel18__1,203,1328,N,False
1,reel18__1,143,1328,N,False
1,reel18__1,14,1328,N,False
1,reel18__1,reel41__5,1328,N,False
1,reel18__1,reel50__4,1328,N,False
1,reel18__1,reel57__7,1328,N,False
1,reel18__1,bot64__7,1328,N,False
1,bot64__0,bot13__7,1328,N,False
1,bot64__0,bot39__1,1328,N,False
1,bot18__5,86,1329,N,False
1,bot18__5,101,1329,N,False
1,bot18__5,bot34__8,1329,N,False
1,17,326,1330,N,True
1,17,140,1330,N,True
1,17,116,1330,N,True
1,reel18__0,116,1330,N,True
1,17,144,1330,N,True
1,17,312,1330,N,True
1,17,137,1330,N,True
1,17,115,1330,N,True
1,17,0,1330,N,True
1,17,reel6__9,1330,N,True
1,17,bot14__5,1330,N,True
1,17,reel21__8,1330,N,True
1,17,reel22__6,1330,N,True
1,17,bot36__1,1330,N,True
1,17,reel61__6,1330,N,True
1,reel59__7,reel0__8,1330,N,True
1,reel59__7,reel36__5,1330,N,True
1,reel59__7,reel57__0,1330,N,True
1,reel18__0,172,1330,N,True
1,reel18__0,bot22__3,1330,N,True
