iteration,true_shared,false_shared,true_exposed,false_exposed
0,25,21,30,30
1,250,66,340,101
2,2474,782,5697,1669
3,4288,1953,10330,5402
4,1793,1889,4483,5230
5,246,1043,696,2682
6,13,361,24,999
7,0,95,0,219
8,0,16,0,35
9,0,0,0,3
10,0,0,0,0
