iteration,sender,receiver,news_id,news_party,news_veracity
0,bot39__0,reel19__1,780,N,False
0,bot39__0,reel37__3,780,N,False
0,bot39__0,reel31__0,780,N,False
0,bot39__1,107,781,N,False
0,bot39__1,240,781,N,False
0,bot39__1,61,781,N,False
0,bot39__3,51,783,N,False
0,bot39__4,reel14__9,784,N,False
0,bot39__4,bot33__8,784,N,False
0,bot39__5,bot1__1,785,N,False
0,bot39__6,reel35__5,786,N,False
0,bot39__6,reel14__2,786,N,False
0,bot39__7,bot18__9,787,N,False
0,bot39__8,reel21__3,788,N,False
0,bot39__9,reel31__7,789,N,False
0,bot39__9,reel30__1,789,N,False
0,reel39__0,reel31__5,790,N,True
0,reel39__0,reel21__6,790,N,True
0,reel39__0,reel18__1,790,N,True
0,reel39__1,133,791,N,True
0,reel39__1,255,791,N,True
0,reel39__1,reel9__1,791,N,True
0,reel39__2,reel17__0,792,N,True
0,reel39__2,144,792,N,True
0,reel39__3,reel5__0,793,N,True
0,reel39__3,reel19__7,793,N,True
0,reel39__4,53,794,N,True
0,reel39__4,reel33__1,794,N,True
0,reel39__5,250,795,N,True
0,reel39__5,reel32__9,795,N,True
0,reel39__6,305,796,N,True
0,reel39__6,157,796,N,True
0,reel39__6,reel5__7,796,N,True
0,reel39__7,298,797,N,True
0,reel39__7,116,797,N,True
0,reel39__9,reel23__8,799,N,True
0,reel39__9,173,799,N,True
1,reel37__3,117,780,N,False
1,reel37__3,135,780,N,False
1,reel19__1,62,780,N,False
1,107,171,781,N,False
1,107,58,781,N,False
1,107,bot8__6,781,N,False
1,61,23,781,N,False
1,240,23,781,N,False
1,61,reel16__5,781,N,False
1,61,bot19__2,781,N,False
1,61,bot19__4,781,N,False
1,61,reel30__5,781,N,False
1,240,bot13__3,781,N,False
1,51,31,783,N,False
1,51,237,783,N,False
1,51,23,783,N,False
1,51,0,783,N,False
1,51,reel3__9,783,N,False
1,reel14__9,178,784,N,False
1,reel14__9,214,784,N,False
1,reel14__9,reel18__3,784,N,False
1,bot33__8,157,784,N,False
1,bot1__1,184,785,N,False
1,reel14__2,232,786,N,False
1,reel14__2,reel9__3,786,N,False
1,reel35__5,177,786,N,False
1,bot18__9,bot9__0,787,N,False
1,bot18__9,bot4__5,787,N,False
1,bot18__9,275,787,N,False
1,reel21__3,183,788,N,False
1,reel21__3,reel8__6,788,N,False
1,reel21__3,bot22__4,788,N,False
1,reel30__1,reel8__7,789,N,False
1,reel31__7,4,789,N,False
1,reel31__7,reel2__7,789,N,False
