iteration,true_shared,false_shared,true_exposed,false_exposed
0,20,14,30,30
1,183,45,266,90
2,1925,370,4283,911
3,2525,1524,7111,4060
4,911,1455,2107,3846
5,171,532,502,1315
6,16,237,30,640
7,1,192,1,502
8,0,91,0,232
9,0,23,0,57
10,0,2,0,9
11,0,0,0,0
12,0,0,0,0
