iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,18,30,30
1,302,149,437,270
2,2282,1259,6447,3766
3,2157,1479,5785,4754
4,643,678,1553,1863
5,90,194,259,464
6,10,37,15,90
7,0,6,0,13
8,0,2,0,3
9,0,1,0,1
10,0,0,0,0
11,0,0,0,0
