iteration,sender,receiver,news_id,news_party,news_veracity
0,bot68__0,195,1360,N,False
0,bot68__0,bot67__4,1360,N,False
0,bot68__1,bot31__0,1361,N,False
0,bot68__1,111,1361,N,False
0,bot68__2,bot27__5,1362,N,False
0,bot68__3,reel37__6,1363,N,False
0,bot68__3,bot13__4,1363,N,False
0,bot68__4,reel29__2,1364,N,False
0,bot68__4,181,1364,N,False
0,bot68__4,bot48__4,1364,N,False
0,bot68__5,341,1365,N,False
0,bot68__5,48,1365,N,False
0,bot68__5,bot63__2,1365,N,False
0,bot68__7,reel66__4,1367,N,False
0,bot68__7,reel24__0,1367,N,False
0,bot68__8,reel1__9,1368,N,False
0,bot68__8,120,1368,N,False
0,bot68__8,bot40__7,1368,N,False
0,bot68__9,reel29__7,1369,N,False
0,reel68__0,88,1370,N,True
0,reel68__1,reel37__8,1371,N,True
0,reel68__1,273,1371,N,True
0,reel68__2,reel66__9,1372,N,True
0,reel68__2,reel66__8,1372,N,True
0,reel68__2,reel62__0,1372,N,True
0,reel68__3,reel35__9,1373,N,True
0,reel68__3,reel48__1,1373,N,True
0,reel68__4,295,1374,N,True
0,reel68__4,reel55__9,1374,N,True
0,reel68__5,reel29__0,1375,N,True
0,reel68__6,reel7__2,1376,N,True
0,reel68__6,60,1376,N,True
0,reel68__6,reel48__0,1376,N,True
0,reel68__7,reel59__7,1377,N,True
0,reel68__7,reel19__8,1377,N,True
0,reel68__8,reel0__4,1378,N,True
0,reel68__8,reel37__3,1378,N,True
0,reel68__9,reel10__5,1379,N,True
0,reel68__9,reel35__5,1379,N,True
1,195,0,1360,N,False
1,195,reel19__4,1360,N,False
1,195,reel21__7,1360,N,False
1,195,reel37__6,1360,N,False
1,bot67__4,138,1360,N,False
1,bot31__0,bot19__3,1361,N,False
1,bot31__0,340,1361,N,False
1,111,310,1361,N,False
1,111,44,1361,N,False
1,111,20,1361,N,False
1,111,214,1361,N,False
1,111,41,1361,N,False
1,111,326,1361,N,False
1,111,0,1361,N,False
1,111,bot26__8,1361,N,False
1,bot27__5,bot13__8,1362,N,False
1,bot27__5,reel15__9,1362,N,False
1,bot27__5,bot1__7,1362,N,False
1,bot27__5,bot51__3,1362,N,False
1,bot13__4,194,1363,N,False
1,bot48__4,bot37__6,1364,N,False
1,181,152,1364,N,False
1,181,273,1364,N,False
1,181,78,1364,N,False
1,181,reel4__3,1364,N,False
1,181,bot39__0,1364,N,False
1,181,reel61__2,1364,N,False
1,reel29__2,126,1364,N,False
1,reel29__2,reel8__6,1364,N,False
1,341,188,1365,N,False
1,341,62,1365,N,False
1,341,0,1365,N,False
1,48,0,1365,N,False
1,341,reel8__0,1365,N,False
1,341,bot15__4,1365,N,False
1,48,53,1365,N,False
1,48,126,1365,N,False
1,48,54,1365,N,False
1,48,1,1365,N,False
1,48,330,1365,N,False
1,48,332,1365,N,False
1,48,199,1365,N,False
1,48,bot16__9,1365,N,False
1,bot63__2,reel8__6,1365,N,False
1,bot63__2,bot57__5,1365,N,False
1,bot63__2,bot24__5,1365,N,False
1,reel24__0,reel5__8,1367,N,False
1,reel66__4,reel3__2,1367,N,False
1,reel66__4,reel11__4,1367,N,False
1,reel1__9,132,1368,N,False
1,reel1__9,55,1368,N,False
1,reel1__9,bot2__9,1368,N,False
1,reel1__9,bot4__0,1368,N,False
1,reel1__9,bot5__0,1368,N,False
1,reel1__9,reel19__9,1368,N,False
1,reel1__9,reel60__2,1368,N,False
1,bot40__7,155,1368,N,False
1,120,277,1368,N,False
1,120,136,1368,N,False
1,120,0,1368,N,False
1,120,reel6__8,1368,N,False
1,120,reel9__4,1368,N,False
1,120,reel16__4,1368,N,False
1,120,bot29__0,1368,N,False
1,reel29__7,reel22__2,1369,N,False
