iteration,true_shared,false_shared,true_exposed,false_exposed
0,20,12,30,30
1,128,27,175,74
2,1399,120,2567,345
3,4346,560,10258,2053
4,4606,1419,11277,4946
5,1881,1710,4837,5402
6,228,1142,533,3675
7,20,556,27,1758
8,0,229,0,744
9,0,92,0,295
10,0,37,0,122
11,0,8,0,26
12,0,3,0,8
13,0,1,0,4
14,0,1,0,3
15,0,0,0,1
16,0,0,0,0
