iteration,true_shared,false_shared,true_exposed,false_exposed
0,19,13,30,30
1,121,65,187,168
2,1626,339,3997,1148
3,4002,742,9527,2628
4,2952,887,7354,2788
5,1360,826,3391,2867
6,301,618,743,2000
7,21,332,37,1110
8,2,148,3,449
9,0,44,0,157
10,0,14,0,42
11,0,3,0,12
12,0,3,0,3
13,0,0,0,4
14,0,0,0,0
