iteration,true_shared,false_shared,true_exposed,false_exposed
0,19,13,30,30
1,132,47,201,114
2,1816,303,3457,1080
3,3063,625,8214,2990
4,1436,550,3641,2152
5,277,384,744,1184
6,22,236,44,756
7,6,129,8,382
8,0,65,0,204
9,0,36,0,91
10,0,8,0,38
11,0,3,0,11
12,0,1,0,2
13,0,0,0,1
14,0,0,0,0
