iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,10,30,30
1,146,10,192,35
2,1533,29,3002,73
3,5074,326,11302,1019
4,5805,713,14156,2484
5,2260,735,6088,2274
6,266,559,580,1764
7,22,414,34,1195
8,2,224,3,678
9,0,66,0,186
10,0,17,0,36
11,0,4,0,9
12,0,0,0,1
13,0,0,0,0
