iteration,true_shared,false_shared,true_exposed,false_exposed
0,20,7,30,30
1,133,24,170,69
2,1299,170,2311,746
3,4373,537,9945,1693
4,5324,817,12896,2230
5,2404,805,6158,2518
6,335,488,798,1347
7,28,199,52,506
8,3,49,7,116
9,0,12,0,29
10,0,6,0,11
11,0,2,0,6
12,0,0,0,0
13,0,0,0,0
