iteration,true_shared,false_shared,true_exposed,false_exposed
0,19,13,30,30
1,117,46,168,116
2,1001,412,2037,1444
3,3561,1044,8941,3189
4,4886,1400,12000,4417
5,2911,1318,7669,4037
6,545,753,1317,2400
7,46,313,97,858
8,2,80,3,258
9,0,31,0,74
10,0,11,0,20
11,0,4,0,8
12,0,1,0,2
13,0,0,0,0
14,0,0,0,0
