iteration,true_shared,false_shared,true_exposed,false_exposed
0,19,15,30,30
1,146,84,189,185
2,1901,252,4379,1082
3,4495,701,10929,2309
4,2803,1084,6948,3417
5,886,1086,2043,3912
6,180,787,469,2542
7,16,341,34,1080
8,0,139,1,397
9,0,71,0,211
10,0,34,0,113
11,0,17,0,45
12,0,6,0,15
13,0,4,0,6
14,0,2,0,5
15,0,0,0,2
16,0,0,0,0
