iteration,true_shared,false_shared,true_exposed,false_exposed
0,20,12,30,30
1,235,49,328,101
2,2093,252,5349,1098
3,5640,491,12190,1470
4,4802,654,12168,2281
5,1971,843,4891,2526
6,309,795,732,2439
7,35,581,58,1804
8,9,386,10,1276
9,2,252,3,808
10,0,156,0,487
11,0,90,0,330
12,0,49,0,156
13,0,14,0,53
14,0,5,0,13
15,0,3,0,7
16,0,3,0,3
17,0,2,0,3
18,0,0,0,3
19,0,0,0,0
