iteration,true_shared,false_shared,true_exposed,false_exposed
0,23,18,30,30
1,173,66,256,168
2,1473,530,3301,1781
3,3225,1100,8368,3764
4,2429,1020,6191,3186
5,585,668,1553,2511
6,51,334,97,993
7,1,115,3,334
8,0,30,0,73
9,0,6,0,14
10,0,1,0,3
11,0,0,0,0
12,0,0,0,0
