iteration,sender,receiver,news_id,news_party,news_veracity
0,bot76__0,reel16__6,1520,N,False
0,bot76__0,339,1520,N,False
0,bot76__2,reel2__8,1522,N,False
0,bot76__2,bot0__5,1522,N,False
0,bot76__3,bot7__6,1523,N,False
0,bot76__4,reel23__3,1524,N,False
0,bot76__4,bot71__6,1524,N,False
0,bot76__6,reel67__6,1526,N,False
0,bot76__7,reel68__9,1527,N,False
0,bot76__7,reel55__8,1527,N,False
0,bot76__8,298,1528,N,False
0,bot76__9,270,1529,N,False
0,reel76__0,reel1__3,1530,N,True
0,reel76__0,reel31__7,1530,N,True
0,reel76__0,reel28__2,1530,N,True
0,reel76__1,52,1531,N,True
0,reel76__1,reel65__4,1531,N,True
0,reel76__2,reel19__3,1532,N,True
0,reel76__2,reel65__1,1532,N,True
0,reel76__2,reel8__0,1532,N,True
0,reel76__3,341,1533,N,True
0,reel76__3,reel49__9,1533,N,True
0,reel76__3,68,1533,N,True
0,reel76__4,reel24__8,1534,N,True
0,reel76__4,reel61__0,1534,N,True
0,reel76__5,reel19__9,1535,N,True
0,reel76__6,48,1536,N,True
0,reel76__6,reel52__2,1536,N,True
0,reel76__7,reel25__8,1537,N,True
0,reel76__7,reel36__6,1537,N,True
0,reel76__8,reel49__5,1538,N,True
0,reel76__8,reel20__1,1538,N,True
0,reel76__8,reel25__6,1538,N,True
0,reel76__9,44,1539,N,True
0,reel76__9,reel25__7,1539,N,True
0,reel76__9,reel73__2,1539,N,True
1,339,136,1520,N,False
1,339,31,1520,N,False
1,339,129,1520,N,False
1,339,148,1520,N,False
1,339,322,1520,N,False
1,339,277,1520,N,False
1,339,152,1520,N,False
1,339,315,1520,N,False
1,339,260,1520,N,False
1,339,7,1520,N,False
1,339,65,1520,N,False
1,339,291,1520,N,False
1,339,347,1520,N,False
1,339,reel0__5,1520,N,False
1,339,reel36__6,1520,N,False
1,reel16__6,reel26__1,1520,N,False
1,reel2__8,181,1522,N,False
1,reel2__8,328,1522,N,False
1,reel2__8,290,1522,N,False
1,reel2__8,bot22__0,1522,N,False
1,reel2__8,reel55__4,1522,N,False
1,reel2__8,reel58__2,1522,N,False
1,bot0__5,56,1522,N,False
1,bot0__5,100,1522,N,False
1,bot0__5,bot3__0,1522,N,False
1,bot7__6,bot4__8,1523,N,False
1,bot71__6,301,1524,N,False
1,reel23__3,bot54__2,1524,N,False
1,reel23__3,reel59__3,1524,N,False
1,reel23__3,reel65__2,1524,N,False
1,reel67__6,reel29__6,1526,N,False
1,reel67__6,295,1526,N,False
1,reel67__6,reel59__2,1526,N,False
1,reel68__9,reel16__6,1527,N,False
1,reel68__9,reel31__6,1527,N,False
1,reel55__8,183,1527,N,False
1,reel55__8,bot59__9,1527,N,False
1,298,232,1528,N,False
1,298,40,1528,N,False
1,298,265,1528,N,False
1,298,56,1528,N,False
1,298,26,1528,N,False
1,298,271,1528,N,False
1,298,212,1528,N,False
1,298,bot1__2,1528,N,False
1,298,reel6__5,1528,N,False
1,298,reel61__4,1528,N,False
1,298,reel71__9,1528,N,False
1,270,76,1529,N,False
1,270,203,1529,N,False
1,270,0,1529,N,False
1,270,reel34__1,1529,N,False
1,reel31__7,reel14__0,1530,N,True
1,reel31__7,336,1530,N,True
1,reel28__2,336,1530,N,True
1,reel31__7,bot37__4,1530,N,True
1,reel28__2,51,1530,N,True
1,reel1__3,38,1530,N,True
1,reel1__3,bot9__7,1530,N,True
1,reel1__3,bot66__5,1530,N,True
1,52,0,1531,N,True
1,52,reel16__6,1531,N,True
1,52,bot61__8,1531,N,True
1,reel65__4,193,1531,N,True
1,reel65__4,reel23__8,1531,N,True
1,reel8__0,259,1532,N,True
1,reel8__0,220,1532,N,True
1,reel8__0,bot12__1,1532,N,True
1,reel8__0,bot16__2,1532,N,True
1,reel8__0,reel61__9,1532,N,True
1,reel8__0,reel75__3,1532,N,True
1,reel65__1,reel5__3,1532,N,True
1,reel65__1,reel4__9,1532,N,True
