iteration,true_shared,false_shared,true_exposed,false_exposed
0,23,15,30,30
1,260,45,360,106
2,2659,270,6063,943
3,5300,691,12382,2458
4,2296,1036,5883,3807
5,324,872,781,2798
6,21,582,46,1741
7,0,307,0,940
8,0,139,0,386
9,0,37,0,139
10,0,17,0,54
11,0,4,0,15
12,0,3,0,6
13,0,1,0,3
14,0,0,0,0
15,0,0,0,0
