iteration,true_shared,false_shared,true_exposed,false_exposed
0,19,16,30,30
1,72,23,103,76
2,1002,105,1692,252
3,3649,672,7588,2339
4,4859,1293,11903,4499
5,3041,1232,7509,4074
6,776,1029,1949,3633
7,68,814,141,2614
8,8,563,14,1871
9,0,272,0,948
10,0,106,0,361
11,0,22,0,90
12,0,6,0,18
13,0,1,0,6
14,0,0,0,0
15,0,0,0,0
