iteration,true_shared,false_shared,true_exposed,false_exposed
0,20,11,30,30
1,206,58,307,138
2,1427,190,3730,709
3,3044,412,7089,1549
4,2392,706,6318,3401
5,627,760,1771,2829
6,66,537,118,1775
7,3,312,6,938
8,1,125,1,357
9,0,47,0,135
10,0,14,0,43
11,0,2,0,16
12,0,0,0,0
13,0,0,0,0
