iteration,true_shared,false_shared,true_exposed,false_exposed
0,25,4,30,30
1,178,27,263,50
2,1992,97,4313,498
3,2496,147,6345,559
4,970,197,2622,720
5,224,198,579,788
6,20,136,38,479
7,4,97,4,288
8,1,60,1,239
9,1,37,2,137
10,0,19,0,64
11,0,9,0,20
12,0,3,0,7
13,0,1,0,2
14,0,1,0,3
15,0,1,0,3
16,0,1,0,4
17,0,0,0,0
18,0,0,0,0
