iteration,true_shared,false_shared,true_exposed,false_exposed
0,20,9,30,30
1,141,15,197,58
2,1420,218,2818,613
3,4137,658,9609,1996
4,3894,828,9662,2492
5,1545,680,3972,1984
6,319,362,727,1089
7,28,117,53,329
8,3,30,4,91
9,0,9,0,27
10,0,2,0,5
11,0,1,0,1
12,0,0,0,0
13,0,0,0,0
