iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,13,30,30
1,190,39,259,88
2,2156,513,5268,1308
3,2885,732,7483,2735
4,903,585,2468,2032
5,246,435,670,1564
6,78,206,228,740
7,14,76,25,223
8,2,29,6,74
9,1,4,2,15
10,1,1,1,7
11,0,0,0,1
12,0,0,0,0
