iteration,true_shared,false_shared,true_exposed,false_exposed
0,17,12,30,30
1,124,27,183,79
2,1501,164,3492,436
3,2268,444,5923,2078
4,1155,667,3096,2340
5,324,589,784,2042
6,40,319,73,1021
7,4,192,4,801
8,0,124,0,379
9,0,63,0,242
10,0,32,0,109
11,0,16,0,43
12,0,5,0,11
13,0,3,0,4
14,0,0,0,1
15,0,0,0,0
