iteration,sender,receiver,news_id,news_party,news_veracity
0,bot53__0,reel32__9,1060,N,False
0,bot53__1,278,1061,N,False
0,bot53__1,reel14__1,1061,N,False
0,bot53__1,316,1061,N,False
0,bot53__2,bot2__1,1062,N,False
0,bot53__3,reel44__4,1063,N,False
0,bot53__4,161,1064,N,False
0,bot53__5,bot5__4,1065,N,False
0,bot53__5,bot17__0,1065,N,False
0,bot53__6,bot27__7,1066,N,False
0,bot53__8,232,1068,N,False
0,bot53__8,217,1068,N,False
0,bot53__9,bot0__2,1069,N,False
0,reel53__0,reel36__3,1070,N,True
0,reel53__0,reel20__5,1070,N,True
0,reel53__0,168,1070,N,True
0,reel53__1,reel28__5,1071,N,True
0,reel53__1,reel43__8,1071,N,True
0,reel53__2,reel48__6,1072,N,True
0,reel53__3,reel4__0,1073,N,True
0,reel53__3,reel38__0,1073,N,True
0,reel53__3,reel50__6,1073,N,True
0,reel53__4,reel37__5,1074,N,True
0,reel53__4,201,1074,N,True
0,reel53__5,reel11__7,1075,N,True
0,reel53__5,reel43__9,1075,N,True
0,reel53__6,248,1076,N,True
0,reel53__6,reel30__6,1076,N,True
0,reel53__7,73,1077,N,True
0,reel53__7,reel32__4,1077,N,True
0,reel53__7,reel13__2,1077,N,True
0,reel53__8,311,1078,N,True
0,reel53__8,259,1078,N,True
0,reel53__9,105,1079,N,True
0,reel53__9,reel15__3,1079,N,True
1,reel32__9,reel27__4,1060,N,False
1,reel32__9,reel15__4,1060,N,False
1,278,143,1061,N,False
1,278,0,1061,N,False
1,316,0,1061,N,False
1,278,bot8__9,1061,N,False
1,278,bot15__0,1061,N,False
1,278,bot25__5,1061,N,False
1,316,5,1061,N,False
1,316,reel26__8,1061,N,False
1,316,reel34__7,1061,N,False
1,reel14__1,reel18__1,1061,N,False
1,bot2__1,61,1062,N,False
1,bot2__1,83,1062,N,False
1,reel44__4,reel25__0,1063,N,False
1,reel44__4,bot45__5,1063,N,False
1,161,203,1064,N,False
1,161,325,1064,N,False
1,161,252,1064,N,False
1,161,21,1064,N,False
1,161,258,1064,N,False
1,161,199,1064,N,False
1,161,122,1064,N,False
1,161,0,1064,N,False
1,161,bot35__1,1064,N,False
1,232,200,1068,N,False
1,232,56,1068,N,False
1,232,40,1068,N,False
1,232,298,1068,N,False
1,232,26,1068,N,False
1,232,231,1068,N,False
1,232,276,1068,N,False
1,232,291,1068,N,False
1,232,199,1068,N,False
1,232,122,1068,N,False
1,232,0,1068,N,False
1,217,0,1068,N,False
