iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,16,30,30
1,269,91,437,208
2,1931,359,5717,1394
3,1917,650,5095,2591
4,703,616,1708,2054
5,166,429,451,1346
6,26,218,47,679
7,3,90,3,283
8,0,27,0,71
9,0,12,0,30
10,0,6,0,15
11,0,2,0,3
12,0,0,0,1
13,0,0,0,0
