iteration,sender,receiver,news_id,news_party,news_veracity
0,bot21__0,reel12__5,420,N,False
0,bot21__0,331,420,N,False
0,bot21__1,bot5__2,421,N,False
0,bot21__1,51,421,N,False
0,bot21__2,bot9__9,422,N,False
0,bot21__2,4,422,N,False
0,bot21__3,reel1__1,423,N,False
0,bot21__5,238,425,N,False
0,bot21__5,reel8__9,425,N,False
0,bot21__5,162,425,N,False
0,bot21__6,reel15__8,426,N,False
0,bot21__6,320,426,N,False
0,bot21__7,reel6__9,427,N,False
0,bot21__7,bot6__8,427,N,False
0,bot21__8,320,428,N,False
0,bot21__8,53,428,N,False
0,bot21__9,bot20__1,429,N,False
0,reel21__0,192,430,N,True
0,reel21__0,59,430,N,True
0,reel21__0,176,430,N,True
0,reel21__1,172,431,N,True
0,reel21__1,105,431,N,True
0,reel21__2,reel0__2,432,N,True
0,reel21__2,142,432,N,True
0,reel21__3,reel20__3,433,N,True
0,reel21__3,296,433,N,True
0,reel21__3,reel9__9,433,N,True
0,reel21__4,reel7__8,434,N,True
0,reel21__4,177,434,N,True
0,reel21__5,reel20__9,435,N,True
0,reel21__5,46,435,N,True
0,reel21__6,reel0__5,436,N,True
0,reel21__6,reel0__3,436,N,True
0,reel21__7,195,437,N,True
0,reel21__7,211,437,N,True
0,reel21__7,249,437,N,True
0,reel21__8,reel15__2,438,N,True
0,reel21__8,reel13__6,438,N,True
0,reel21__9,311,439,N,True
0,reel21__9,173,439,N,True
0,reel21__9,42,439,N,True
1,reel12__5,177,420,N,False
1,331,109,420,N,False
1,331,56,420,N,False
1,331,203,420,N,False
1,331,271,420,N,False
1,331,186,420,N,False
1,331,25,420,N,False
1,bot5__2,38,421,N,False
1,bot5__2,202,421,N,False
1,51,84,421,N,False
1,51,237,421,N,False
1,51,25,421,N,False
1,4,328,422,N,False
1,4,195,422,N,False
1,4,275,422,N,False
1,4,218,422,N,False
1,4,273,422,N,False
1,4,78,422,N,False
1,4,reel7__3,422,N,False
1,bot9__9,bot10__2,422,N,False
1,reel1__1,284,423,N,False
1,reel1__1,bot16__2,423,N,False
1,162,343,425,N,False
1,162,20,425,N,False
1,162,333,425,N,False
1,162,0,425,N,False
1,238,0,425,N,False
1,reel8__9,234,425,N,False
1,238,265,425,N,False
1,238,342,425,N,False
1,238,56,425,N,False
1,238,82,425,N,False
1,238,172,425,N,False
1,238,13,425,N,False
1,238,203,425,N,False
1,238,134,425,N,False
1,238,261,425,N,False
1,238,106,425,N,False
1,238,325,425,N,False
1,238,271,425,N,False
1,238,118,425,N,False
1,238,reel17__3,425,N,False
1,reel15__8,reel13__8,426,N,False
1,320,80,426,N,False
1,320,36,426,N,False
1,320,184,426,N,False
1,320,94,426,N,False
1,320,108,426,N,False
1,320,135,426,N,False
1,320,251,426,N,False
1,320,284,426,N,False
1,320,57,426,N,False
1,320,bot21__8,426,N,False
1,reel6__9,252,427,N,False
1,reel6__9,reel9__5,427,N,False
1,bot6__8,173,427,N,False
1,bot6__8,203,427,N,False
1,bot6__8,bot9__9,427,N,False
1,bot6__8,bot16__0,427,N,False
1,320,36,428,N,False
1,320,184,428,N,False
