iteration,true_shared,false_shared,true_exposed,false_exposed
0,24,11,30,30
1,130,20,187,65
2,1296,81,2215,207
3,4401,364,9873,1399
4,5013,644,12250,2211
5,2461,708,6609,2058
6,482,732,1140,2491
7,51,695,109,2187
8,4,436,6,1337
9,1,282,2,958
10,0,165,0,502
11,0,78,0,186
12,0,29,0,80
13,0,13,0,25
14,0,1,0,6
15,0,0,0,2
16,0,0,0,0
