iteration,true_shared,false_shared,true_exposed,false_exposed
0,22,9,30,30
1,206,33,318,73
2,1892,114,5170,546
3,2227,297,5849,1211
4,791,435,1864,1690
5,146,466,364,1977
6,14,323,25,1076
7,0,170,1,473
8,0,63,0,189
9,0,30,0,72
10,0,17,0,45
11,0,10,0,21
12,0,4,0,9
13,0,2,0,7
14,0,0,0,1
15,0,0,0,0
