iteration,true_shared,false_shared,true_exposed,false_exposed
0,19,10,30,30
1,107,35,154,72
2,1373,354,2294,1237
3,4262,892,9334,2654
4,3827,1039,9065,3509
5,1698,942,4619,2878
6,375,609,903,1934
7,36,298,62,885
8,3,96,6,327
9,0,33,0,98
10,0,6,0,18
11,0,2,0,6
12,0,2,0,4
13,0,2,0,4
14,0,0,0,1
15,0,0,0,0
