iteration,true_shared,false_shared,true_exposed,false_exposed
0,21,16,30,30
1,203,51,291,150
2,1857,261,5201,1021
3,3089,486,7851,1623
4,1403,758,3468,3414
5,179,739,440,2338
6,12,419,15,1437
7,1,185,1,549
8,0,65,0,157
9,0,28,0,85
10,0,16,0,41
11,0,4,0,14
12,0,1,0,2
13,0,1,0,1
14,0,2,0,5
15,0,3,0,6
16,0,1,0,3
17,0,1,0,3
18,0,0,0,0
19,0,0,0,0
