iteration,true_shared,false_shared,true_exposed,false_exposed
0,24,11,30,30
1,201,32,312,68
2,1474,633,4869,1549
3,894,414,3094,1595
4,339,176,720,798
5,271,131,637,585
6,179,85,608,231
7,50,59,151,152
8,7,44,19,103
9,1,16,1,34
10,0,10,0,25
11,0,2,0,5
12,0,0,0,0
13,0,0,0,0
